"Time","Population","Curve_ID"
80,486.702455445501,51
81,488.106698695479,51
82,489.366275176498,51
83,490.495360617988,51
84,491.506888600197,51
85,492.412629090742,51
86,493.223268758313,51
87,493.948491096856,51
88,494.597054879835,51
89,495.176869865519,51
90,495.695069000475,51
91,496.15807662963,51
92,496.571672427042,51
93,496.941050920928,51
94,497.270876607509,51
95,497.565334737969,51
96,497.82817792733,51
97,498.062768778459,51
98,498.272118743081,51
99,498.458923458074,51
100,498.625594802436,51
0,5,52
1,5,52
2,5,52
3,5,52
4,5,52
5,5,52
6,5,52
7,5,52
8,5,52
9,5.53160014085355,52
10,6.11908841838035,52
11,6.76819924636504,52
12,7.48522390095491,52
13,8.27705753355696,52
14,9.15124853115555,52
15,10.1160499309086,52
16,11.1804724632027,52
17,12.3543386347535,52
18,13.6483370663326,52
19,15.0740760636481,52
20,16.64413512031,52
21,18.3721127245961,52
22,20.2726684638043,52
23,22.3615569898124,52
24,24.6556509280379,52
25,27.1729492838544,52
26,29.9325673352073,52
27,32.9547034138162,52
28,36.2605773946222,52
29,39.8723351692345,52
30,43.8129129219112,52
31,48.105854718361,52
32,52.7750768363693,52
33,57.8445725066755,52
34,63.3380514004864,52
35,69.2785094140664,52
36,75.6877261805268,52
37,82.585690393568,52
38,89.9899565396449,52
39,97.9149410367327,52
40,106.371171027214,52
41,115.364505023746,52
42,124.89535098526,52
43,134.957913782428,52
44,145.539509822812,52
45,156.619991136618,52
46,168.171323679695,52
47,180.157364191354,52
48,192.533875958858,52
49,205.248815838055,52
50,218.242912789661,52
51,231.450542433891,52
52,244.80088367179,52
53,258.219323760933,52
54,271.629059252707,52
55,284.952823957081,52
56,298.114663538114,52
57,311.041670970355,52
58,323.665598718352,52
59,335.92427209855,52
60,347.762742931143,52
61,359.134141638622,52
62,370.000207273618,52
63,380.331496295933,52
64,390.107290195453,52
65,399.315237665362,52
66,407.950777985843,52
67,416.016398264989,52
68,423.520778478647,52
69,430.477875580299,52
70,436.90599230737,52
71,442.826868769528,52
72,448.264826484549,52
73,453.245986083404,52
74,457.797572079438,52
75,461.947311304431,52
76,465.72292607125,52
77,469.151718878461,52
78,472.260242456955,52
79,475.074047026979,52
80,477.617495602092,52
81,479.913637850847,52
82,481.984133223533,52
83,483.849214607942,52
84,485.527684559809,52
85,487.036937053769,52
86,488.392998639338,52
87,489.610583806793,52
88,490.703160232333,52
89,491.683020358041,52
90,492.561356458927,52
91,493.348336953649,52
92,494.053182230122,52
93,494.684238688142,52
94,495.24905005649,52
95,495.754425330638,52
96,496.206502908201,52
97,496.61081068131,52
98,496.972321986024,52
99,497.295507415929,52
100,497.58438258642,52
0,2.5,53
1,2.5,53
2,2.5,53
3,2.5,53
4,2.5,53
5,2.5,53
6,2.5,53
7,2.5,53
8,2.5,53
9,2.5,53
10,2.5,53
11,2.5,53
12,2.5,53
13,4.33632897409552,53
14,7.49786718020017,53
15,12.8940739227716,53
16,21.9674275826107,53
17,36.8340175930877,53
18,60.1365041423601,53
19,94.0220843188332,53
20,137.546030230994,53
21,183.450833077196,53
22,219.683273460198,53
23,239.449081459493,53
24,246.946965511788,53
25,249.184504847658,53
26,249.787588687592,53
27,249.945053591545,53
28,249.985812179653,53
29,249.996338251173,53
30,249.999055049952,53
31,249.99975615403,53
32,249.999937075639,53
33,249.999983762426,53
34,249.999995809911,53
35,249.999998918752,53
36,249.999999720985,53
37,249.999999928001,53
38,249.999999981421,53
39,249.999999995206,53
40,249.999999998763,53
41,249.999999999681,53
42,249.999999999918,53
43,249.999999999979,53
44,249.999999999995,53
45,249.999999999999,53
46,250,53
47,250,53
48,250,53
49,250,53
50,250,53
51,250,53
52,250,53
53,250,53
54,250,53
55,250,53
56,250,53
57,250,53
58,250,53
59,250,53
60,250,53
61,250,53
62,250,53
63,250,53
64,250,53
65,250,53
66,250,53
67,250,53
68,250,53
69,250,53
70,250,53
71,250,53
72,250,53
73,250,53
74,250,53
75,250,53
76,250,53
77,250,53
78,250,53
79,250,53
80,250,53
81,250,53
82,250,53
83,250,53
84,250,53
85,250,53
86,250,53
87,250,53
88,250,53
89,250,53
90,250,53
91,250,53
92,250,53
93,250,53
94,250,53
95,250,53
96,250,53
97,250,53
98,250,53
99,250,53
100,250,53
0,3,54
1,3,54
2,3,54
3,3,54
4,3,54
5,5.53084972136747,54
6,10.1570061681508,54
7,18.5191412174056,54
8,33.3258442044415,54
9,58.5694123957809,54
10,98.7347861285447,54
11,155.180057185115,54
12,219.01418564676,54
13,269.395541716241,54
14,292.814294113485,54
15,298.790841468812,54
16,299.817058409735,54
17,299.972854818595,54
18,299.995984164896,54
19,299.999406164595,54
20,299.99991219328,54
21,299.999987016697,54
22,299.999998080262,54
23,299.999999716144,54
24,299.999999958028,54
25,299.999999993794,54
26,299.999999999082,54
27,299.999999999864,54
28,299.99999999998,54
29,299.999999999997,54
30,300,54
31,300,54
32,300,54
33,300,54
34,300,54
35,300,54
36,300,54
37,300,54
38,300,54
39,300,54
40,300,54
41,300,54
42,300,54
43,300,54
44,300,54
45,300,54
46,300,54
47,300,54
48,300,54
49,300,54
50,300,54
51,300,54
52,300,54
53,300,54
54,300,54
55,300,54
56,300,54
57,300,54
58,300,54
59,300,54
60,300,54
61,300,54
62,300,54
63,300,54
64,300,54
65,300,54
66,300,54
67,300,54
68,300,54
69,300,54
70,300,54
71,300,54
72,300,54
73,300,54
74,300,54
75,300,54
76,300,54
77,300,54
78,300,54
79,300,54
80,300,54
81,300,54
82,300,54
83,300,54
84,300,54
85,300,54
86,300,54
87,300,54
88,300,54
89,300,54
90,300,54
91,300,54
92,300,54
93,300,54
94,300,54
95,300,54
96,300,54
97,300,54
98,300,54
99,300,54
100,300,54
0,4.5,55
1,4.5,55
2,4.5,55
3,4.5,55
4,4.5,55
5,4.5,55
6,4.5,55
7,5.36171291640785,55
8,6.38645080405413,55
9,7.60422496238068,55
10,9.05022501179592,55
11,10.765567649725,55
12,12.7980916983094,55
13,15.2031723638789,55
14,18.0445108020853,55
15,21.3948323491339,55
16,25.3363971529107,55
17,29.9611899357807,55
18,35.3706118720297,55
19,41.6744497300824,55
20,48.9888514805841,55
21,57.4330043104316,55
22,67.1242075090091,55
23,78.1710830385,55
24,90.6648002367026,55
25,104.668437461417,55
26,120.204980597602,55
27,137.244954915157,55
28,155.695240530084,55
29,175.39110299173,55
30,196.093686427643,55
